0.092000 0.628536 -0.904913 -0.276377 0.007529 -0.070648 0.012530 1.192471 0.070648 -0.012530
0.093000 0.628910 -0.905292 -0.276382 0.007712 -0.071408 0.012665 1.192288 0.071408 -0.012665
0.094000 0.629289 -0.905676 -0.276386 0.007898 -0.072168 0.012800 1.192102 0.072168 -0.012800
0.095000 0.629673 -0.906063 -0.276391 0.008085 -0.072927 0.012934 1.191915 0.072927 -0.012934
0.096000 0.630060 -0.906455 -0.276395 0.008274 -0.073686 0.013069 1.191726 0.073686 -0.013069
0.097000 0.630452 -0.906851 -0.276399 0.008466 -0.074445 0.013204 1.191534 0.074445 -0.013204
0.098000 0.630849 -0.907252 -0.276403 0.008659 -0.075204 0.013338 1.191341 0.075204 -0.013338
0.099000 0.631249 -0.907657 -0.276408 0.008855 -0.075962 0.013473 1.191145 0.075962 -0.013473
0.100000 0.631654 -0.908065 -0.276412 0.009053 -0.076720 0.013607 1.190947 0.076720 -0.013607
0.101000 0.632063 -0.908478 -0.276416 0.009253 -0.077478 0.013742 1.190747 0.077478 -0.013742
0.102000 0.632476 -0.908895 -0.276420 0.009455 -0.078235 0.013876 1.190545 0.078235 -0.013876
0.103000 0.632893 -0.909317 -0.276424 0.009659 -0.078992 0.014010 1.190341 0.078992 -0.014010
0.104000 0.633314 -0.909742 -0.276428 0.009866 -0.079749 0.014144 1.190134 0.079749 -0.014144
0.105000 0.633739 -0.910171 -0.276432 0.010074 -0.080506 0.014279 1.189926 0.080506 -0.014279
0.106000 0.634168 -0.910605 -0.276436 0.010285 -0.081262 0.014413 1.189715 0.081262 -0.014413
0.107000 0.634602 -0.911042 -0.276440 0.010497 -0.082018 0.014547 1.189503 0.082018 -0.014547
0.108000 0.635039 -0.911483 -0.276444 0.010712 -0.082774 0.014681 1.189288 0.082774 -0.014681
0.109000 0.635480 -0.911928 -0.276448 0.010929 -0.083530 0.014815 1.189071 0.083530 -0.014815
0.110000 0.635925 -0.912377 -0.276452 0.011147 -0.084285 0.014949 1.188853 0.084285 -0.014949
0.111000 0.636374 -0.912830 -0.276456 0.011368 -0.085040 0.015083 1.188632 0.085040 -0.015083
0.112000 0.636827 -0.913286 -0.276459 0.011591 -0.085794 0.015217 1.188409 0.085794 -0.015217
0.113000 0.637283 -0.913747 -0.276463 0.011816 -0.086549 0.015350 1.188184 0.086549 -0.015350
0.114000 0.637744 -0.914211 -0.276467 0.012044 -0.087303 0.015484 1.187956 0.087303 -0.015484
0.115000 0.638208 -0.914678 -0.276471 0.012273 -0.088056 0.015618 1.187727 0.088056 -0.015618
0.116000 0.638675 -0.915150 -0.276474 0.012504 -0.088810 0.015751 1.187496 0.088810 -0.015751
0.117000 0.639147 -0.915625 -0.276478 0.012737 -0.089563 0.015885 1.187263 0.089563 -0.015885
0.118000 0.639622 -0.916103 -0.276481 0.012973 -0.090316 0.016018 1.187027 0.090316 -0.016018
0.119000 0.640100 -0.916585 -0.276485 0.013210 -0.091068 0.016152 1.186790 0.091068 -0.016152
0.120000 0.640582 -0.917071 -0.276488 0.013450 -0.091820 0.016285 1.186550 0.091820 -0.016285
0.121000 0.641068 -0.917560 -0.276492 0.013691 -0.092572 0.016419 1.186309 0.092572 -0.016419
0.122000 0.641557 -0.918052 -0.276495 0.013935 -0.093323 0.016552 1.186065 0.093323 -0.016552
0.123000 0.642049 -0.918548 -0.276499 0.014180 -0.094075 0.016685 1.185820 0.094075 -0.016685
0.124000 0.642545 -0.919047 -0.276502 0.014428 -0.094825 0.016818 1.185572 0.094825 -0.016818
0.125000 0.643044 -0.919549 -0.276505 0.014678 -0.095576 0.016951 1.185322 0.095576 -0.016951
0.126000 0.643547 -0.920055 -0.276509 0.014929 -0.096326 0.017085 1.185071 0.096326 -0.017085
0.127000 0.644052 -0.920564 -0.276512 0.015183 -0.097076 0.017218 1.184817 0.097076 -0.017218
0.128000 0.644561 -0.921076 -0.276515 0.015439 -0.097825 0.017350 1.184561 0.097825 -0.017350
0.129000 0.645073 -0.921591 -0.276518 0.015697 -0.098574 0.017483 1.184303 0.098574 -0.017483
0.130000 0.645588 -0.922109 -0.276521 0.015957 -0.099323 0.017616 1.184043 0.099323 -0.017616
0.131000 0.646106 -0.922630 -0.276524 0.016218 -0.100072 0.017749 1.183782 0.100072 -0.017749
0.132000 0.646627 -0.923154 -0.276527 0.016482 -0.100820 0.017882 1.183518 0.100820 -0.017882
0.133000 0.647152 -0.923682 -0.276530 0.016748 -0.101568 0.018014 1.183252 0.101568 -0.018014
0.134000 0.647679 -0.924211 -0.276533 0.017016 -0.102315 0.018147 1.182984 0.102315 -0.018147
0.135000 0.648209 -0.924744 -0.276536 0.017285 -0.103062 0.018279 1.182715 0.103062 -0.018279
0.136000 0.648741 -0.925280 -0.276539 0.017557 -0.103809 0.018412 1.182443 0.103809 -0.018412
0.137000 0.649277 -0.925818 -0.276541 0.017831 -0.104555 0.018544 1.182169 0.104555 -0.018544
0.138000 0.649815 -0.926359 -0.276544 0.018107 -0.105301 0.018676 1.181893 0.105301 -0.018676
0.139000 0.650356 -0.926903 -0.276547 0.018384 -0.106047 0.018809 1.181616 0.106047 -0.018809
0.140000 0.650900 -0.927449 -0.276549 0.018664 -0.106792 0.018941 1.181336 0.106792 -0.018941
